filename,reg_id,type1,type2,Q,A,nQ
bn105-2018.pdf,PERMEN_PAR_2018_1,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 3 dalam PERMEN_PAR_2015_11?,"Memberlakukan SKKNI Bidang Pariwisata yang terdiri dari: 
1. Sub Sektor Biro Perjalanan Wisata sebagaimana 
ditetapkan dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor KEP.238/MEN/X/2004 tentang 
Penetapan Standar Kompetensi Kerja Nasional Indonesia 
Sektor Pariwisata Sub Sektor Biro Perjalanan Wisata; 
2. Sub Sektor Hotel dan Restoran sebagaimana ditetapkan 
dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor KEP.239/MEN/X/2004 tentang 
Penetapan Standar Kompetensi Kerja Nasional Indonesia 
Sektor Pariwisata Sub Sektor Hotel dan Restoran; 
3. Sub Sektor Restoran, BAR dan Jasa Boga Bidang Industri 
Jasa Boga sebagaimana ditetapkan dengan Keputusan 
Menteri Tenaga Kerja dan Transmigrasi Nomor 
KEP.318/MEN/IX/2007 tentang Penetapan Standar 
Kompetensi Kerja Nasional Indonesia Sektor Penyedia 
Makanan dan Minuman Sub Sektor Restoran, BAR dan 
Jasa Boga Bidang Industri Jasa Boga; 
4. Bidang Jasa Pramuwisata dan Pemimpin Perjalanan 
Wisata (Tour Leader) sebagaimana ditetapkan dengan 
Keputusan Menteri Tenaga Kerja dan Transmigrasi 
Nomor KEP.55/MEN/III/2009 tentang Penetapan 
Standar Kompetensi Kerja Nasional Indonesia Sektor 
Pariwisata Bidang Jasa Pramuwisata dan Pemimpin 
Perjalanan Wisata (Tour Leader); 
5. Bidang Kepemanduan Wisata sebagaimana ditetapkan 
dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor KEP.57/MEN/III/2009 tentang 
Penetapan Standar Kompetensi Kerja Nasional Indonesia 
Sektor Pariwisata Bidang Kepemanduan Wisata; 
6. Bidang Kepemanduan Museum sebagaimana ditetapkan 
dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor KEP.58/MEN/III/2009 tentang 
Penetapan Standar Kompetensi Kerja Nasional Indonesia 
Sektor Pariwisata Bidang Kepemanduan Museum; 
7. Bidang Kepemanduan Ekowisata sebagaimana ditetapkan 
dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor KEP.61/MEN/III/2009 tentang 
Penetapan Standar Kompetensi Kerja Nasional Indonesia 
Sektor Pariwisata Bidang Kepemanduan Ekowisata; 
8. Bidang Arung Jeram sebagaimana ditetapkan dengan 
Keputusan Menteri Tenaga Kerja dan Transmigrasi 
Nomor KEP.62/MEN/III/2009 tentang Penetapan 
Standar Kompetensi Kerja Nasional Indonesia Sektor 
Pariwisata Bidang Kepemanduan Arung Jeram; 
9. Bidang Kepemanduan Wisata Taman Satwa 
sebagaimana ditetapkan dengan Keputusan Menteri 
Tenaga Kerja dan Transmigrasi Nomor 
KEP.111/MEN/V/2011 tentang Penetapan Rancangan 
Standar Kompetensi Kerja Nasional Indonesia Sektor 
Pariwisata Bidang Kepemanduan Wisata Taman Satwa 
Menjadi Standar Kompetensi Kerja Nasional Indonesia; 
10. Bidang Kepemanduan Wisata Agro sebagaimana 
ditetapkan dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor KEP.123/MEN/V/2011 tentang 
Penetapan Rancangan Standar Kompetensi Kerja 
Nasional Indonesia Sektor Pariwisata Bidang 
Kepemanduan Wisata Agro Menjadi Standar Kompetensi 
Kerja Nasional Indonesia; 
11. Bidang Jasa Boga sebagaimana ditetapkan dengan 
Keputusan Menteri Tenaga Kerja dan Transmigrasi 
Nomor KEP.125/MEN/V/2011 tentang Penetapan 
Rancangan Standar Kompetensi Kerja Nasional Indonesia 
Sektor Pariwisata Bidang Jasa Boga Menjadi Standar 
Kompetensi Kerja Nasional Indonesia; 
12. Bidang Pemandu Wisata Gunung sebagaimana 
ditetapkan dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor KEP.138/MEN/V/2011 tentang 
Penetapan Rancangan Standar Kompetensi Kerja 
Nasional Indonesia Sektor Pariwisata Bidang Pemandu 
Wisata Gunung Menjadi Standar Kompetensi Kerja 
Nasional Indonesia; 
13. Bidang Kepemanduan Wisata Goa sebagaimana 
ditetapkan dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor KEP.192/MEN/VII/2011 tentang 
Penetapan Rancangan Standar Kompetensi Kerja 
Nasional Indonesia Sektor Pariwisata Bidang 
Kepemanduan Wisata Goa Menjadi Standar Kompetensi 
Kerja Nasional Indonesia; 
14. Bidang Kepemanduan Wisata Panjat Tebing sebagaimana 
ditetapkan dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor KEP.194/MEN/VII/2011 tentang 
Penetapan Rancangan Standar Kompetensi Kerja 
Nasional Indonesia Sektor Pariwisata Bidang 
Kepemanduan Wisata Panjat Tebing Menjadi Standar 
Kompetensi Kerja Nasional Indonesia; 
15. Bidang Jasa Impresariat sebagaimana ditetapkan dengan 
Keputusan Menteri Tenaga Kerja dan Transmigrasi 
Nomor KEP.285/MEN/XI/2011 tentang Penetapan 
Rancangan Standar Kompetensi Kerja Nasional Indonesia 
Sektor Pariwisata Bidang Jasa Impresariat Menjadi 
Standar Kompetensi Kerja Nasional Indonesia; 
16. Bidang Konsultansi Perencanaan Destinasi Pariwisata 
sebagaimana ditetapkan dengan Keputusan Menteri 
Tenaga Kerja dan Transmigrasi Nomor 
KEP.286/MEN/XI/2011 tentang Penetapan Rancangan 
Standar Kompetensi Kerja Nasional Indonesia Sektor 
Pariwisata Bidang Jasa Konsultansi Perencanaan 
Destinasi Pariwisata Menjadi Standar Kompetensi Kerja 
Nasional Indonesia; 
17. Bidang Kepemanduan Wisata Olah Raga Air sebagaimana 
ditetapkan dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor KEP.312/MEN/XII/2011 tentang 
Penetapan Rancangan Standar Kompetensi Kerja 
Nasional Indonesia Sektor Pariwisata Bidang 
Kepemanduan Wisata Olahraga Air Menjadi Standar 
Kompetensi Kerja Nasional Indonesia; 
18. Bidang Taman Rekreasi sebagaimana ditetapkan dengan 
Keputusan Menteri Tenaga Kerja dan Transmigrasi 
Nomor KEP.313/MEN/XII/2011 tentang Penetapan 
Rancangan Standar Kompetensi Kerja Nasional Indonesia 
Sektor Pariwisata Bidang Taman Rekreasi Menjadi 
Standar Kompetensi Kerja Nasional Indonesia; 
19. Bidang Jasa Konsultansi Perencanaan Pemasaran 
Pariwisata sebagaimana ditetapkan dengan Keputusan 
Menteri Tenaga Kerja dan Transmigrasi Nomor 
KEP.322/MEN/XII/2011 tentang Penetapan Rancangan 
Standar Kompetensi Kerja Nasional Indonesia Sektor 
Pariwisata Bidang Jasa Konsultansi Perencanaan 
Pemasaran Pariwisata Menjadi Standar Kompetensi Kerja 
Nasional Indonesia; 
20. Bidang Kepemanduan Outbound/Fasilitator Experiential 
Learning sebagaimana ditetapkan dengan Keputusan 
Menteri Tenaga Kerja dan Transmigrasi Nomor 
KEP.329/MEN/XII/2011 tentang Penetapan Rancangan 
Standar Kompetensi Kerja Nasional Indonesia Sektor 
Pariwisata Bidang Kepemanduan Outbound/Fasilitator 
Experiential Learning Menjadi Standar Kompetensi Kerja 
Nasional Indonesia; 
21. Bidang Keselamatan Wisata Tirta sebagaimana 
ditetapkan dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor 366 Tahun 2013 tentang Penetapan 
Standar Kompetensi Kerja Nasional Indonesia Kategori 
Kesenian, Hiburan dan Rekreasi Golongan Pokok 
Kegiatan Olahraga dan Rekreasi Lainnya Golongan 
Kegiatan Rekreasi Lainnya Sub Golongan Wisata Tirta 
Kelompok Usaha Wisata Tirta Lainnya YTDL Profesi 
Pemandu Keselamatan Wisata Tirta; 
22. Bidang Pengemudi Angkutan Wisata sebagaimana 
ditetapkan dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor 367 Tahun 2013 tentang Penetapan 
Standar Kompetensi Kerja Nasional Indonesia Kategori 
Transportasi dan Pergudangan Golongan Pokok 
Angkutan Darat dan Angkutan Melalui Pipa Saluran 
Golongan Kegiatan Angkutan Bus Sub Golongan 
Angkutan Bus Tidak Bertrayek Kelompok Usaha 
Angkutan Bus Pariwisata; 
23. Bidang Pemandu Karaoke sebagaimana ditetapkan 
dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor 369 Tahun 2013 tentang Penetapan 
Standar Kompetensi Kerja Nasional Indonesia Kategori 
Kesenian, Hiburan dan Rekreasi Golongan Pokok 
Kegiatan Olah Raga dan Rekreasi Lainnya Golongan 
Kegiatan Rekreasi Lainnya Sub Golongan Kegiatan 
Taman Bertema atau Taman Hiburan Kelompok Usaha 
Karaoke Profesi Pemandu Karaoke; 
24. Bidang Rumah Minuman/Kafe (Barista) sebagaimana 
ditetapkan dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor 370 Tahun 2013 tentang Penetapan 
Standar Kompetensi Kerja Nasional Indonesia Kategori 
Penyediaan Makanan dan Minuman Golongan Pokok 
Penyediaan Minuman Golongan Penyediaan Minuman 
Sub Golongan BAR Kelompok Usaha Rumah 
Minum/Kafe; 
25. Bidang Jasa Informasi Pariwisata sebagaimana 
ditetapkan dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor 55 Tahun 2014 tentang Penetapan 
Standar Kompetensi Kerja Nasional Indonesia Kategori 
Jasa Persewaan dan Sewa Guna Usaha Tanpa Hak Opsi, 
Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha 
Lainnya Golongan Pokok Jasa Agen Perjalanan, 
Penyelenggara Tur dan Jasa Reservasi Lainnya Kelompok 
Usaha Jasa Informasi Pariwisata; 
26. Bidang Manajerial SPA sebagaimana ditetapkan dengan 
Keputusan Menteri Tenaga Kerja dan Transmigrasi 
Nomor 56 Tahun 2014 tentang Penetapan Standar 
Kompetensi Kerja Nasional Indonesia Kategori Kegiatan 
Jasa Lainnya Golongan Pokok Jasa Perorangan Lainnya 
Kelompok Usaha SPA (Sante Par Aqua) Area Kerja 
Manajerial SPA; 
27. Bidang Pemandu Wisata Mancing sebagaimana 
ditetapkan dengan Keputusan Menteri Tenaga Kerja dan 
Transmigrasi Nomor 57 Tahun 2014 tentang Penetapan 
Standar Kompetensi Kerja Nasional Indonesia Kategori 
Kesenian Hiburan dan Rekreasi Golongan Pokok Kegiatan 
Olahraga dan Rekreasi Lainnya Profesi Pemandu Wisata 
Mancing; 
28. Bidang MICE sebagaimana ditetapkan dengan Keputusan 
Menteri Tenaga Kerja dan Transmigrasi Nomor 348 
Tahun 2014 tentang Penetapan Standar Kompetensi 
Kerja Nasional Indonesia Kategori Jasa Persewaan, 
Ketenagakerjaan, Agen Perjalanan dan Penunjang Usaha 
Lainnya Golongan Pokok Jasa Administrasi Kantor, Jasa 
Penunjang Kantor dan Jasa Penunjang Usaha Lainnya 
Bidang MICE; 
29. Bidang Laundry sebagaimana ditetapkan dengan 
Keputusan Menteri Ketenagakerjaan Nomor 306 Tahun 
2016 tentang Penetapan Standar Kompetensi Kerja 
Nasional Indonesia Kategori Kegiatan Jasa Lainnya 
Golongan Pokok Jasa Perorangan Lainnya Bidang 
Laundry; 
30. Bidang Kepemanduan Wisata Selam sebagaimana 
ditetapkan dengan Keputusan Menteri Ketenagakerjaan 
Nomor 36 Tahun 2017 tentang Penetapan Standar 
Kompetensi Kerja Nasional Indonesia Kategori Kesenian 
Hiburan dan Rekrasi Golongan Pokok Kegiatan Rekreasi 
Lainnya Bidang Kepemanduan Wisata Selam; 
31. Bidang Destinasi Pariwisata sebagaimana ditetapkan 
dengan Keputusan Menteri Ketenagakerjaan Nomor 217 
Tahun 2017 tentang Penetapan Standar Kompetensi 
Kerja Nasional Indonesia Ketegori Kesenian, Hiburan Dan 
Rekreasi Golongan Pokok Aktivitas Olahraga Dan 
Rekreasi Lainnya Bidang Destinasi Pariwisata; 
32. Sub Sektor SPA sebagaimana ditetapkan dengan 
Keputusan Menteri Ketenagakerjaan Nomor 46 Tahun 
2017 tentang Penetapan Standar Kompetensi Kerja 
Nasional Indonesia Kategori Kegiatan Jasa Lainnya 
Golongan Pokok Jasa Perorangan Lainnya Bidang Sante 
Par Aqua (SPA).",4.0
bn105-2018.pdf,PERMEN_PAR_2018_1,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_PAR_2015_11?,,4.0
bn105-2018.pdf,PERMEN_PAR_2018_1,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_PAR_2015_11?,,4.0
bn105-2018.pdf,PERMEN_PAR_2018_1,Q5,Q5.4,Apakah PERMEN_PAR_2015_11 mengalami perubahan?,Ya,4.0
bn70-2018.pdf,PERMEN_DAG_2018_11,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 15 ayat 5 dalam PERMEN_DAG_6_10?,"Importir wajib menyimpan dokumen persyaratan 
impor sebagaimana dimaksud pada ayat (2) dan 
Pemberitahuan Impor Barang (PIB) paling sedikit 
5 (lima) tahun untuk keperluan pemeriksaan 
sebagaimana dimaksud pada ayat (1).",4.0
bn70-2018.pdf,PERMEN_DAG_2018_11,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_DAG_6_10?,,4.0
bn70-2018.pdf,PERMEN_DAG_2018_11,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_DAG_6_10?,"Pasal 20A;
Pasal 22A ayat 1;
Pasal 22A ayat 2;
Pasal 22A ayat 3;
Pasal 23A ayat 1;
Pasal 23A ayat 2",4.0
bn70-2018.pdf,PERMEN_DAG_2018_11,Q5,Q5.4,Apakah PERMEN_DAG_6_10 mengalami perubahan?,Ya,4.0
bn71-2018.pdf,PERMEN_DAG_2018_12,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 18 ayat 3 dalam PERMEN_DAG_10_87?,"Pengawasan sebagaimana dimaksud pada ayat (1) 
dilakukan terhadap: 
a. kebenaran laporan realisasi impor; 
b. kesesuaian Produk Tertentu yang diimpor 
dengan data yang tercantum dalam Laporan 
Surveyor; dan 
c. kepatuhan atas peraturan perundang-
undangan yang terkait di bidang Impor Produk 
Tertentu.",4.0
bn71-2018.pdf,PERMEN_DAG_2018_12,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_DAG_10_87?,,4.0
bn71-2018.pdf,PERMEN_DAG_2018_12,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_DAG_10_87?,"Pasal 9A ayat 1;
Pasal 9A ayat 2;
Pasal 9A ayat 3;
Pasal 9A ayat 4;
Pasal 9A ayat 5;
Pasal 15A ayat 1;
Pasal 15A ayat 2;
Pasal 15A ayat 3",4.0
bn71-2018.pdf,PERMEN_DAG_2018_12,Q5,Q5.4,Apakah PERMEN_DAG_10_87 mengalami perubahan?,Ya,4.0
bn72-2018.pdf,PERMEN_DAG_2018_13,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 14 dalam PERMEN_DAG_11_97?,"Importir yang telah dikenai sanksi pencabutan 
Persetujuan Impor tidak dapat mengajukan permohonan 
Persetujuan Impor kembali selama 2 (dua) tahun 
dan dimasukkan ke dalam daftar Importir dalam 
pengawasan.",4.0
bn72-2018.pdf,PERMEN_DAG_2018_13,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_DAG_11_97?,,4.0
bn72-2018.pdf,PERMEN_DAG_2018_13,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_DAG_11_97?,"Pasal 7B ayat 1;
Pasal 7B ayat 2;
Pasal 7B ayat 3;
Pasal 7B ayat 4;
Pasal 9A ayat 1;
Pasal 9A ayat 2;
Pasal 9A ayat 3;
Pasal 9A ayat 4;
Pasal 9A ayat 5;
Pasal 17A",4.0
bn72-2018.pdf,PERMEN_DAG_2018_13,Q5,Q5.4,Apakah PERMEN_DAG_11_97 mengalami perubahan?,Ya,4.0
bn93-2018.pdf,PERMEN_DAG_2018_17,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 28 dalam PERMEN_DAG_12_127?,"Dalam hal diperlukan petunjuk teknis pelaksanaan dari 
Peraturan Menteri ini dapat ditetapkan oleh Direktur 
Jenderal dan/atau Direktur Jenderal Perlindungan 
Konsumen dan Tertib Niaga sesuai dengan kewenangan 
masing-masing. 
7. Lampiran IV Peraturan Menteri Perdagangan Nomor 
127/M-DAG/PER/12/2015 tentang Ketentuan Impor 
Barang Modal Dalam Keadaan Tidak Baru (Berita Negara 
Republik Indonesia Tahun 2016 Nomor 34) sebagaimana 
telah diubah dengan Peraturan Menteri Perdagangan 
Nomor 90 Tahun 2017 tentang Perubahan atas Peraturan 
Menteri Perdagangan Nomor 127/M-DAG/PER/12/2015 
tentang Ketentuan Impor Barang Modal Dalam Keadaan 
Tidak Baru (Berita Negara Republik Indonesia Tahun 
2017 Nomor 1848) diubah sehingga menjadi sebagaimana 
tercantum dalam Lampiran IV yang merupakan bagian 
tidak terpisahkan dari Peraturan Menteri ini.",4.0
bn93-2018.pdf,PERMEN_DAG_2018_17,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_DAG_12_127?,,4.0
bn93-2018.pdf,PERMEN_DAG_2018_17,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_DAG_12_127?,"Pasal 16A ayat 1;
Pasal 16A ayat 2;
Pasal 16A ayat 3;
Pasal 16A ayat 4;
Pasal 16A ayat 5;
Pasal 20A ayat 1;
Pasal 20A ayat 2;
Pasal 20A ayat 3",4.0
bn93-2018.pdf,PERMEN_DAG_2018_17,Q5,Q5.4,Apakah PERMEN_DAG_12_127 mengalami perubahan?,Ya,4.0
bn120-2018.pdf,PERMEN_DAGRI_2018_1,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 7 ayat 1 dalam PERMEN_DAGRI_2016_74?,"Pjs gubernur, Pjs bupati, dan Pjs wali kota ditetapkan 
dengan Keputusan Menteri.",4.0
bn120-2018.pdf,PERMEN_DAGRI_2018_1,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_DAGRI_2016_74?,,4.0
bn120-2018.pdf,PERMEN_DAGRI_2018_1,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_DAGRI_2016_74?,"Pasal 10A ayat 1;
Pasal 10A ayat 2;
Pasal 10A ayat 3;
Pasal 10A ayat 4;
Pasal 11A",4.0
bn120-2018.pdf,PERMEN_DAGRI_2018_1,Q5,Q5.4,Apakah PERMEN_DAGRI_2016_74 mengalami perubahan?,Ya,4.0
bn73-2018.pdf,PERMEN_DAG_2018_14,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 18 ayat 2 dalam PERMEN_DAG_12_102?,"Mesin Multifungsi Berwarna, Mesin Fotokopi
Berwarna, dan Mesin Printer Berwarna yang diimpor
tidak sesuai dengan ketentuan dalam Peraturan
Menteri ini wajib ditarik kembali dari peredaran dan
dimusnahkan oleh Importir.",4.0
bn73-2018.pdf,PERMEN_DAG_2018_14,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_DAG_12_102?,,4.0
bn73-2018.pdf,PERMEN_DAG_2018_14,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_DAG_12_102?,"Pasal 11A ayat 1;
Pasal 11A ayat 2;
Pasal 11A ayat 3;
Pasal 11A ayat 4;
Pasal 11A ayat 5;
Pasal 16A;
Pasal 21A;
Pasal 21A ayat V0;
Pasal 21A ayat V1",4.0
bn73-2018.pdf,PERMEN_DAG_2018_14,Q5,Q5.4,Apakah PERMEN_DAG_12_102 mengalami perubahan?,Ya,4.0
bn99-2018.pdf,PERMEN_AGAMA_2018_3,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 7 ayat 2 dalam PERMEN_AGAMA_2013_25?,"Wakil Rektor sebagaimana dimaksud pada ayat (1) 
terdiri atas: 
a. Wakil Rektor Bidang Akademik yang 
mempunyai tugas membantu Rektor dalam 
bidang akademik; 
b. Wakil Rektor Bidang Administrasi Umum, 
Perencanaan, dan Keuangan yang mempunyai 
tugas membantu Rektor dalam bidang 
administrasi umum, perencanaan dan 
keuangan; 
c. Wakil Rektor Bidang Kemahasiswaan yang 
mempunyai tugas membantu Rektor dalam 
bidang pembinaan kemahasiswaan dan alumni; 
dan 
d. Wakil Rektor Bidang Kerja Sama dan 
Pengembangan Lembaga yang mempunyai 
tugas membantu Rektor dalam bidang kerja 
sama dan kelembagaan.",4.0
bn99-2018.pdf,PERMEN_AGAMA_2018_3,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_AGAMA_2013_25?,,4.0
bn99-2018.pdf,PERMEN_AGAMA_2018_3,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_AGAMA_2013_25?,"Pasal 23A ayat 1;
Pasal 23A ayat 2;
Pasal 25A;
Pasal 25B;
Pasal 25C ayat 1;
Pasal 25C ayat 2;
Pasal 25D;
Pasal 25E;
Pasal 25F",4.0
bn99-2018.pdf,PERMEN_AGAMA_2018_3,Q5,Q5.4,Apakah PERMEN_AGAMA_2013_25 mengalami perubahan?,Ya,4.0
bn131-2018.pdf,PERMEN_TAN_1_06,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 1 dalam PERMEN_TAN_7_39?,"22a. Bahan berbahaya dan beracun yang selanjutnya 
disingkat B3 adalah zat, energi, dan/atau komponen 
lain yang karena sifat, konsentrasi, dan/atau 
jumlahnya, baik secara langsung maupun tidak 
langsung, dapat mencemarkan dan/atau merusak 
lingkungan hidup, dan/atau membahayakan 
lingkungan hidup, kesehatan, serta kelangsungan 
hidup manusia dan makhluk hidup lain.",4.0
bn131-2018.pdf,PERMEN_TAN_1_06,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_TAN_7_39?,,4.0
bn131-2018.pdf,PERMEN_TAN_1_06,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_TAN_7_39?,"Pasal 62A ayat 1;
Pasal 62A ayat 2;
Pasal 62A ayat 3;
Pasal 62B",4.0
bn131-2018.pdf,PERMEN_TAN_1_06,Q5,Q5.4,Apakah PERMEN_TAN_7_39 mengalami perubahan?,Ya,4.0
bn97-2018.pdf,PERMEN_AGAMA_2018_1,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 22 ayat 2 dalam PERMEN_AGAMA_2013_6?,"Bagian Tata Usaha sebagaimana dimaksud dalam 
Pasal 11 huruf d pada Fakultas Ilmu Kesehatan dan 
Fakultas Kedokteran terdiri atas: 
a. Subbagian Administrasi Umum dan Keuangan; 
dan 
b. Subbagian Akademik, Kemahasiswaan, dan 
Alumni.",4.0
bn97-2018.pdf,PERMEN_AGAMA_2018_1,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_AGAMA_2013_6?,,4.0
bn97-2018.pdf,PERMEN_AGAMA_2018_1,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_AGAMA_2013_6?,"Pasal 23A ayat 1;
Pasal 23A ayat 2",4.0
bn97-2018.pdf,PERMEN_AGAMA_2018_1,Q5,Q5.4,Apakah PERMEN_AGAMA_2013_6 mengalami perubahan?,Ya,4.0
bn98-2018.pdf,PERMEN_AGAMA_2018_2,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 90 ayat 2 dalam PERMEN_AGAMA_2013_8?,"Kepala sebagaimana dimaksud pada ayat (1) 
mempunyai tugas memimpin, mengoordinasikan, 
dan melaksanakan tugas sebagaimana dimaksud 
dalam Pasal 88 dan Pasal 89 berdasarkan kebijakan 
Rektor.",4.0
bn98-2018.pdf,PERMEN_AGAMA_2018_2,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_AGAMA_2013_8?,,4.0
bn98-2018.pdf,PERMEN_AGAMA_2018_2,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_AGAMA_2013_8?,"Pasal 23A ayat 1;
Pasal 23A ayat 2;
Pasal 25A;
Pasal 25B;
Pasal 25C ayat 1;
Pasal 25C ayat 2;
Pasal 25D;
Pasal 25E;
Pasal 25F",4.0
bn98-2018.pdf,PERMEN_AGAMA_2018_2,Q5,Q5.4,Apakah PERMEN_AGAMA_2013_8 mengalami perubahan?,Ya,4.0
bn180-2018.pdf,PERMEN_KEU_2018_9,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 20 ayat 3 dalam PERMEN_KEU_2014_243?,"Dalam hal pembetulan SPT sebagaimana dimaksud 
pada ayat (1) menyatakan rugi atau lebih bayar, 
pembetulan SPT harus disampaikan paling lama 
2 (dua) tahun sebelum daluwarsa penetapan.",4.0
bn180-2018.pdf,PERMEN_KEU_2018_9,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_KEU_2014_243?,,4.0
bn180-2018.pdf,PERMEN_KEU_2018_9,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERMEN_KEU_2014_243?,"Pasal 3A ayat 1;
Pasal 3A ayat 2;
Pasal 3A ayat 3;
Pasal 3A ayat 4;
Pasal 3A ayat 5;
Pasal 3A ayat 6;
Pasal 3A ayat 7;
Pasal 3A ayat 8;
Pasal 3A ayat 9;
Pasal 3A ayat 11;
Pasal 3A ayat 12;
Pasal 8 ayat 2A;
Pasal 9A ayat 1;
Pasal 9A ayat 2;
Pasal 10 ayat 2A;
Pasal 10 ayat 8A;
Pasal 11 ayat 2A;
Pasal 16A ayat 1;
Pasal 16A ayat 2;
Pasal 21A;
Pasal 21B ayat 1;
Pasal 21B ayat 2;
Pasal 21C ayat 1;
Pasal 21C ayat 2;
Pasal 21C ayat 3;
Pasal 21C ayat 4;
Pasal 21C ayat 5;
Pasal 21C ayat 6;
Pasal 21C ayat 7;
Pasal 21D ayat 1;
Pasal 21D ayat 2;
Pasal 21D ayat 3;
Pasal 21D ayat 4;
Pasal 21D ayat 5;
Pasal 21D ayat 6;
Pasal 21D ayat 7;
Pasal 21E;
Pasal 23A;
Pasal 23B;
Pasal 26A",4.0
bn180-2018.pdf,PERMEN_KEU_2018_9,Q5,Q5.4,Apakah PERMEN_KEU_2014_243 mengalami perubahan?,Ya,4.0
bn215-2018.pdf,PERATURAN_ANRI_2018_4,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 11 ayat 2 dalam PERATURAN_ANRI_2017_6?,"Angka kredit kumulatif untuk penyesuaian/inpassing 
sebagaimana dimaksud pada ayat (1) tercantum 
dalam Lampiran yang merupakan bagian tidak 
terpisahkan dari Peraturan Arsip Nasional Republik 
Indonesia ini. 
3. Ketentuan dalam Lampiran ditambah sehingga menjadi 
sebagaimana tercantum dalam Lampiran yang 
merupakan bagian tidak terpisahkan dari Peraturan Arsip 
Nasional Republik Indonesia ini.",4.0
bn215-2018.pdf,PERATURAN_ANRI_2018_4,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERATURAN_ANRI_2017_6?,,4.0
bn215-2018.pdf,PERATURAN_ANRI_2018_4,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERATURAN_ANRI_2017_6?,,4.0
bn215-2018.pdf,PERATURAN_ANRI_2018_4,Q5,Q5.4,Apakah PERATURAN_ANRI_2017_6 mengalami perubahan?,Ya,4.0
bn217-2018.pdf,PERMEN_ESDM_2018_5,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 4 ayat 1 dalam PERMEN_ESDM_2017_33?,Dihapus.,4.0
bn217-2018.pdf,PERMEN_ESDM_2018_5,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERMEN_ESDM_2017_33?,,4.0
